collection,release,source_pdf,source_sha256,source_bytes,pages,ocr_pdf,ocr_sha256,text_file,markdown_file,ocr_exit_code,ocr_seconds,text_chars,chars_per_page,empty_pages,tool_versions,ocr_options,needs_review,error
department-of-war,release-01,processing/department-of-war/release-01/originals/dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,566894d9cb31e15818e87d54e848a634ddd711aa7fb9ed72402d4a759e3a3bf8,306604,3,processing/department-of-war/release-01/searchable-pdf/dos-uap-d1-cable-1-papua-new-guinea-january-1985.pdf,eb08aa2056c67614d5c41d059d69ba3ededfdfb514b947697b8f45aa8b16e0e9,processing/department-of-war/release-01/text/dos-uap-d1-cable-1-papua-new-guinea-january-1985.txt,department-of-war/release-01/dos-uap-d1-cable-1-papua-new-guinea-january-1985.md,0,0.4,4681,1560.3,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,e1d583556594e3e98f0ceea5598760c9d122283c4582f7d5f6c6c9ad96ad76e3,382367,3,processing/department-of-war/release-01/searchable-pdf/dos-uap-d2-cable-2-kazakhstan-january-1994.pdf,de51055100462b560b134c75accaaf2f95e6d97368b13e475a00032d7deff17a,processing/department-of-war/release-01/text/dos-uap-d2-cable-2-kazakhstan-january-1994.txt,department-of-war/release-01/dos-uap-d2-cable-2-kazakhstan-january-1994.md,0,0.4,5958,1986.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d10-mission-report-middle-east-may-2022.pdf,f9deed9063306b0c45a5a0f6b754db6967f7dc3a0ed66097f154be4b0f033399,663290,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d10-mission-report-middle-east-may-2022.pdf,ef996a97862570983fb32beeb2d5f95f3eecb48fe4ded3e646fc18ae0b1820b6,processing/department-of-war/release-01/text/dow-uap-d10-mission-report-middle-east-may-2022.txt,department-of-war/release-01/dow-uap-d10-mission-report-middle-east-may-2022.md,0,0.4,9599,1599.8,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d12-mission-report-iraq-may-2022.pdf,00afb60938d05101a62d0af41fdfc6749612fcea806d90d5a1035a9dc874afb5,670302,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d12-mission-report-iraq-may-2022.pdf,1e9c7abefe55f587ccb8b5847724f83dd47504746eafd5c1dfc6bfb9d6ebb89b,processing/department-of-war/release-01/text/dow-uap-d12-mission-report-iraq-may-2022.txt,department-of-war/release-01/dow-uap-d12-mission-report-iraq-may-2022.md,0,0.4,9717,1619.5,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d14-mission-report-iraq-may-2022.pdf,1822564fbae08f152ad4541c8d067a6ec3b6014c4b4eb8209604e1facb5e1bb3,7463660,9,processing/department-of-war/release-01/searchable-pdf/dow-uap-d14-mission-report-iraq-may-2022.pdf,11c6a48616804ca4255e621b810e1eac365222cedda508043fb3cb27f0ac5afb,processing/department-of-war/release-01/text/dow-uap-d14-mission-report-iraq-may-2022.txt,department-of-war/release-01/dow-uap-d14-mission-report-iraq-may-2022.md,0,3.6,16180,1797.8,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d16-mission-report-syria-july-2022.pdf,b3b3f023d70bcce3178de9fe6a019ea6db5e5145bc7e28a49308442e190ef817,6999240,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d16-mission-report-syria-july-2022.pdf,4f79807b564363b38747987d61bec194f0714deeaf4f9711ffaa61e5ef710d4e,processing/department-of-war/release-01/text/dow-uap-d16-mission-report-syria-july-2022.txt,department-of-war/release-01/dow-uap-d16-mission-report-syria-july-2022.md,0,2.7,14139,2019.9,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d18-mission-report-iraq-december-2022.pdf,4752dd830144b21c3055a2fea8b44c551445b41622c27db64fb0fa07c2dcd93d,3673697,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d18-mission-report-iraq-december-2022.pdf,7b083ddd33d00b48fc4b00442879253b0befbe6d528be11ab24164ffb99c3be3,processing/department-of-war/release-01/text/dow-uap-d18-mission-report-iraq-december-2022.txt,department-of-war/release-01/dow-uap-d18-mission-report-iraq-december-2022.md,0,1.3,10237,1706.2,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d19-mission-report-syria-february-21-2023.pdf,46701a48cefa62a834941f073aa47234bcd5358b1ecc53bfa58cfc7cb5aeec41,5885305,10,processing/department-of-war/release-01/searchable-pdf/dow-uap-d19-mission-report-syria-february-21-2023.pdf,bb33901b87ce35857e7078644cd4b8fa4c06d09af0e1a8a2e023b026f850b2c8,processing/department-of-war/release-01/text/dow-uap-d19-mission-report-syria-february-21-2023.txt,department-of-war/release-01/dow-uap-d19-mission-report-syria-february-21-2023.md,0,1.8,17086,1708.6,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d20-mission-report-iraq-2023.pdf,71ca8826db94d61583083ef8465a6902564532dcab7d49d0d2db3e86aaf85b2f,3698245,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d20-mission-report-iraq-2023.pdf,a3b7bb8e8c66566b2c12abb93502a9b8fc5234afc04db88f8d70c72d2417bec7,processing/department-of-war/release-01/text/dow-uap-d20-mission-report-iraq-2023.txt,department-of-war/release-01/dow-uap-d20-mission-report-iraq-2023.md,0,1.3,10556,1759.3,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf,ea1cd5296143f378db533066b524c32c1ecfbfd43d74ec6be7d832c20fa271bb,1324277,9,processing/department-of-war/release-01/searchable-pdf/dow-uap-d23-mission-report-united-arab-emirates-october-2023.pdf,e67b8cc75aa66db238c46bb26211b1848486480b56d21fff4ffcd629dc8be6d0,processing/department-of-war/release-01/text/dow-uap-d23-mission-report-united-arab-emirates-october-2023.txt,department-of-war/release-01/dow-uap-d23-mission-report-united-arab-emirates-october-2023.md,0,0.5,16810,1867.8,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d25-mission-report-greece-january-2024.pdf,bd5478d2e420f6ff46fb06014e39027e1caa415f55efdc9bd70a849ff6990356,680054,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d25-mission-report-greece-january-2024.pdf,6fa69ab5cbfc3ab3261a4de7e597874712966664213785a3fa9c96bcdee98428,processing/department-of-war/release-01/text/dow-uap-d25-mission-report-greece-january-2024.txt,department-of-war/release-01/dow-uap-d25-mission-report-greece-january-2024.md,0,0.4,13170,1881.4,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d27-mission-report-united-arab-emirates-october-2023.pdf,86275421f64583566fcc32b7422c5d991b35dd7d3700e01d3fcf24b279fff243,689226,8,processing/department-of-war/release-01/searchable-pdf/dow-uap-d27-mission-report-united-arab-emirates-october-2023.pdf,2ddd8282da494371b937c15bcde6f92ebcf4bf18ffc29acc76afe6eff9660b1f,processing/department-of-war/release-01/text/dow-uap-d27-mission-report-united-arab-emirates-october-2023.txt,department-of-war/release-01/dow-uap-d27-mission-report-united-arab-emirates-october-2023.md,0,0.4,14584,1823.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d28-mission-report-east-china-sea-2024.pdf,e12c00b3e2d64e35eef5623499e6eb23b1bc21d304523c75d28d3f474d91d77e,633172,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d28-mission-report-east-china-sea-2024.pdf,13259480b4d5ea642f05236816996441248ce2f52f0de24d69e46506dcafa69e,processing/department-of-war/release-01/text/dow-uap-d28-mission-report-east-china-sea-2024.txt,department-of-war/release-01/dow-uap-d28-mission-report-east-china-sea-2024.md,0,0.4,12322,2053.7,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d3-mission-report-arabian-gulf-2020.pdf,58219b8000454aa27424ead9530bf80420365a587b95d4c770a5dce916783b45,101111,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d3-mission-report-arabian-gulf-2020.pdf,7d3405601c173eb009d53c3536b655cc6f7818724890f0c178a715d389c2eb4a,processing/department-of-war/release-01/text/dow-uap-d3-mission-report-arabian-gulf-2020.txt,department-of-war/release-01/dow-uap-d3-mission-report-arabian-gulf-2020.md,0,1.0,7172,1024.6,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d32-mission-report-syria-october-2024.pdf,fd4deb1e48fcfa7fd2370b6459877882e6d6fdd0226ecaa881a45fba690172df,651740,10,processing/department-of-war/release-01/searchable-pdf/dow-uap-d32-mission-report-syria-october-2024.pdf,0d04b158798687e3fd7c52a8f2371e8dc2e93deca709fd8ab15f535c484ce944,processing/department-of-war/release-01/text/dow-uap-d32-mission-report-syria-october-2024.txt,department-of-war/release-01/dow-uap-d32-mission-report-syria-october-2024.md,0,0.4,18308,1830.8,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d33-mission-report-greece-october-2023.pdf,7078d96f334dbf396e0e0a141f943009fe2191cd20842e16ee381bcbc2776c43,897434,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d33-mission-report-greece-october-2023.pdf,8f2432a6ed4b19b233c1e0e6d51184454cd5d663d769dfc8b2fe64c7b217f9b9,processing/department-of-war/release-01/text/dow-uap-d33-mission-report-greece-october-2023.txt,department-of-war/release-01/dow-uap-d33-mission-report-greece-october-2023.md,0,0.5,10901,1557.3,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d35-mission-report-greece-october-2023.pdf,b4f4f4ce6dc7687a543905990671f999cd6c5a9e579159bfda501bf6d04f4445,1415369,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d35-mission-report-greece-october-2023.pdf,0323dc69d786205019c9bff06d7076aa432b8f6786503884276954002003b53e,processing/department-of-war/release-01/text/dow-uap-d35-mission-report-greece-october-2023.txt,department-of-war/release-01/dow-uap-d35-mission-report-greece-october-2023.md,0,0.6,11137,1591.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf,90b353682ba2181149054d0911b7553e58e959438dd4de531a06fc387a332f85,342668,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.pdf,495346a6ce967f85e89dd6667f78e94ca22b2b414032d5781e1ce994d2bb334a,processing/department-of-war/release-01/text/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.txt,department-of-war/release-01/dow-uap-d38-range-fouler-debrief-middle-east-may-2020.md,0,0.4,6628,6628.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d4-mission-report-arabian-gulf-2020.pdf,857deb5a9363aad6e7604c828574d1f44caa0128b3ee0cb5a69204cbcd95d269,29121,5,processing/department-of-war/release-01/searchable-pdf/dow-uap-d4-mission-report-arabian-gulf-2020.pdf,b30c5b8a7f040d3aaeaca03c422c61b4ed4bc571d06d5c06af07acecd0f011c0,processing/department-of-war/release-01/text/dow-uap-d4-mission-report-arabian-gulf-2020.txt,department-of-war/release-01/dow-uap-d4-mission-report-arabian-gulf-2020.md,0,0.3,402,80.4,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d42-range-fouler-debrief-japan-2023.pdf,d52431b354af55b1e86cb454e61fd61993af3b023a38f2d9e014a9c9d18d16b4,295621,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d42-range-fouler-debrief-japan-2023.pdf,4bd05dbe8dfacf1288ed32e772a95ca1f074af44dabc5d2b43a91bc248d1731b,processing/department-of-war/release-01/text/dow-uap-d42-range-fouler-debrief-japan-2023.txt,department-of-war/release-01/dow-uap-d42-range-fouler-debrief-japan-2023.md,0,0.4,7868,7868.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d44-range-fouler-arabian-sea-october-2020.pdf,c5cfbc8bacca29db64346aaa03846a6e36eab01ac09e1e93d8d50028593cf3f9,297873,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d44-range-fouler-arabian-sea-october-2020.pdf,a388f387d4054e35f7c9ee087ab6a7348de1ff2f471c742ed6e8b28d7ff1fa3d,processing/department-of-war/release-01/text/dow-uap-d44-range-fouler-arabian-sea-october-2020.txt,department-of-war/release-01/dow-uap-d44-range-fouler-arabian-sea-october-2020.md,0,0.4,7807,7807.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d48-report-september-1996.pdf,0dc72877cdf9cc3a1645c3c9d282928922b00e8fd9ffd7b1daf66f46c72b2071,22495083,181,processing/department-of-war/release-01/searchable-pdf/dow-uap-d48-report-september-1996.pdf,d5b96ed068571ef25aa75f2b98d34adffdded29ce84ff35c65fa124f497f5148,processing/department-of-war/release-01/text/dow-uap-d48-report-september-1996.txt,department-of-war/release-01/dow-uap-d48-report-september-1996.md,0,23.3,602442,3328.4,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d49-launch-summary-february-2000.pdf,0dd7855ac3c69e39a9752c53fe6ba3e851d617e28adfcbf07c3ec93907877cf7,9090715,113,processing/department-of-war/release-01/searchable-pdf/dow-uap-d49-launch-summary-february-2000.pdf,831e6783f7d362b704e32b33abfd8d29fcda8760343c502fbf990200744ed254,processing/department-of-war/release-01/text/dow-uap-d49-launch-summary-february-2000.txt,department-of-war/release-01/dow-uap-d49-launch-summary-february-2000.md,0,15.5,377980,3345.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d5-mission-report-arabian-gulf-2020.pdf,af150a6b5139abc632446c9d5999fd5abc4f3c476c6245f173faabb6e2132d10,30588,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d5-mission-report-arabian-gulf-2020.pdf,58463cfc316f35a19cc04a313217a3dcd278d01c99e504f19b1f2713c7a4ac9c,processing/department-of-war/release-01/text/dow-uap-d5-mission-report-arabian-gulf-2020.txt,department-of-war/release-01/dow-uap-d5-mission-report-arabian-gulf-2020.md,0,0.4,501,83.5,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d50-email-correspondence-indopacom-april-2025.pdf,10c11e9bf4d6686159da48e3d9388e7d3afe4ae8b1e79725ec6c63ccc491e537,312451,2,processing/department-of-war/release-01/searchable-pdf/dow-uap-d50-email-correspondence-indopacom-april-2025.pdf,08cb2a8e7c357c1e1ab7929078a41974b6b9440ad911e0e772f4c3ac4e093bc1,processing/department-of-war/release-01/text/dow-uap-d50-email-correspondence-indopacom-april-2025.txt,department-of-war/release-01/dow-uap-d50-email-correspondence-indopacom-april-2025.md,0,0.4,1316,658.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,f21f4ae91e51810bfa8a6fce6c422f2bbf99c6277871846c642f987954c042f6,76470,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,3bafe14d242e0cb8bcc663037e11664cc8f62615146f06fdb73444fa64b31bd9,processing/department-of-war/release-01/text/dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.txt,department-of-war/release-01/dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.md,0,0.4,3116,519.3,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d52-email-correspondance-na-august-2024.pdf,90570293e61c9b228e557b2e83f6e32821f5cf13879b0c5b83c1b8b58153f510,66874,2,processing/department-of-war/release-01/searchable-pdf/dow-uap-d52-email-correspondance-na-august-2024.pdf,4be2b8a3c2fd431b09102ec3b5510004281058b781ac782ee16f980dd1cd0f6a,processing/department-of-war/release-01/text/dow-uap-d52-email-correspondance-na-august-2024.txt,department-of-war/release-01/dow-uap-d52-email-correspondance-na-august-2024.md,0,0.3,912,456.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d54-mission-report-mediterranean-sea-na.pdf,03b730443d7be1c67478fc26da8ed664cb48b97acdb817caca3b04fd9b9b82a8,20095,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d54-mission-report-mediterranean-sea-na.pdf,396122ae461cf01aed43ee763f82ca3627791ef9ed29e9d2536775577f08f093,processing/department-of-war/release-01/text/dow-uap-d54-mission-report-mediterranean-sea-na.txt,department-of-war/release-01/dow-uap-d54-mission-report-mediterranean-sea-na.md,0,0.4,580,82.9,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d55-mission-report-syria-november-2016.pdf,f5885b95b57a81c08f0595c02950a07c250db050562520c52fb74f2195787166,207227,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d55-mission-report-syria-november-2016.pdf,4556c43818ae1089bdf37413d7885892a98d7afc9cd99caf35220823405e0b14,processing/department-of-war/release-01/text/dow-uap-d55-mission-report-syria-november-2016.txt,department-of-war/release-01/dow-uap-d55-mission-report-syria-november-2016.md,0,0.4,2550,2550.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d56-range-fouler-debrief-arabian-sea-august-2020.pdf,9127fb5a81efacf030df4dc6290d02bcdf4c8512cf1809b6eccfe6cf16a77f31,1849972,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d56-range-fouler-debrief-arabian-sea-august-2020.pdf,dbd415660d29c364c9377a0e25cbd884be58a4eb08c989b6939890ae0d3564b6,processing/department-of-war/release-01/text/dow-uap-d56-range-fouler-debrief-arabian-sea-august-2020.txt,department-of-war/release-01/dow-uap-d56-range-fouler-debrief-arabian-sea-august-2020.md,0,0.6,7896,7896.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d57-mission-report-gulf-of-aden-september-2020.pdf,2565433b0ac938d6123c611be75b30ec6cf99c192e71dbf4ef53c40a6852ca00,295447,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d57-mission-report-gulf-of-aden-september-2020.pdf,64fa13296c57596ed32623f30f4f9db672c32b432ad6f80a08ab78b9fa39f470,processing/department-of-war/release-01/text/dow-uap-d57-mission-report-gulf-of-aden-september-2020.txt,department-of-war/release-01/dow-uap-d57-mission-report-gulf-of-aden-september-2020.md,0,0.5,5875,5875.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d58-range-fouler-debrief-na-october-2020.pdf,c2bd370cdadc2f17649830713d55731aa22ceb76940fd64ae7ffc86fc0559261,301419,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-d58-range-fouler-debrief-na-october-2020.pdf,c4faf125336fb78adf1bd60fe10a85e1e74ff22bc0dd7c0de382d623894cab92,processing/department-of-war/release-01/text/dow-uap-d58-range-fouler-debrief-na-october-2020.txt,department-of-war/release-01/dow-uap-d58-range-fouler-debrief-na-october-2020.md,0,0.4,7492,7492.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d6-mission-report-arabian-gulf-2020.pdf,0f898352417d0447b3720c6eda131ac0cbe7e4cf90b8d1ceab60a431fa835457,26847,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d6-mission-report-arabian-gulf-2020.pdf,ac161e920d8740f86a79638201152496e2507e9a38356e5d1f1cfaa6e7ddfc6b,processing/department-of-war/release-01/text/dow-uap-d6-mission-report-arabian-gulf-2020.txt,department-of-war/release-01/dow-uap-d6-mission-report-arabian-gulf-2020.md,0,0.3,280,40.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d60-mission-report-persian-gulf-august-2020.pdf,39126406547c89dbc81112c5638612858fcfe7e38179dd89e6d725dc6cee13b1,2412310,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d60-mission-report-persian-gulf-august-2020.pdf,c8340365e062b55cd5d1b8a7f989a36469a4b9595c2bbaa05c2067252e5c3805,processing/department-of-war/release-01/text/dow-uap-d60-mission-report-persian-gulf-august-2020.txt,department-of-war/release-01/dow-uap-d60-mission-report-persian-gulf-august-2020.md,0,2.7,8519,1419.8,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d61-mission-report-persian-gulf-august-2020.pdf,4ce20fc566edf4a3dcb8a8abd7a5dcd91046069f9e35f83912ad757c8c8be1b9,877324,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d61-mission-report-persian-gulf-august-2020.pdf,2eb965c1618361bbb3a40f7d7abae177f44582664292f973a47213562ae5cd79,processing/department-of-war/release-01/text/dow-uap-d61-mission-report-persian-gulf-august-2020.txt,department-of-war/release-01/dow-uap-d61-mission-report-persian-gulf-august-2020.md,0,0.5,10970,1567.1,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.pdf,36708d3c6121b00c55394ac4a648fbcbe5411c8b2c00ea8f42f9ca0e502c6b13,1045437,9,processing/department-of-war/release-01/searchable-pdf/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.pdf,4cd1989940edf5f245570d704cde17745946f3a6c281bfeb192ee105d4fa403e,processing/department-of-war/release-01/text/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.txt,department-of-war/release-01/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.md,0,0.6,13442,1493.6,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
